0.939865,0.947195,0.937082,0.397174,0.347518,0.294057,0.506484,class2
0.743984,0.142023,0.481728,0.544555,0.5771,0.204914,0.623364,class2
0.50766,0.491451,0.428784,0.308093,0.717322,0.962415,0.209493,class1
0.801157,0.109841,0.518787,0.526726,0.360055,0.442536,0.699594,class2
0.983103,0.803619,0.836315,0.163104,0.637497,0.00876,0.63119,class2
0.304236,0.808241,0.427352,0.055122,0.139614,0.596579,0.94726,class1
0.423233,0.375808,0.271293,0.729824,0.886744,0.043703,0.4577,class2
0.084252,0.557856,0.261327,0.596687,0.967979,0.630471,0.552808,class2
0.264864,0.576712,0.131068,0.042047,0.824294,0.577427,0.915886,class2
0.644012,0.11049,0.774604,0.306483,0.880599,0.630401,0.928894,class2
0.241336,0.424253,0.565015,0.049864,0.896314,0.29232,0.797563,class2
0.316631,0.667073,0.426443,0.400557,0.743762,0.365306,0.763755,class2
0.781355,0.966254,0.996523,0.239106,0.445181,0.130222,0.234474,class2
0.900253,0.035895,0.376426,0.39247,0.416515,0.045004,0.714833,class2
0.394702,0.337935,0.833798,0.388261,0.682843,0.487137,0.072037,class1
0.583743,0.369752,0.945992,0.686431,0.224574,0.444599,0.707614,class2
0.979984,0.370299,0.871794,0.051752,0.726193,0.570089,0.03988,class2
0.379863,0.107704,0.766033,0.208782,0.945102,0.027574,0.746923,class2
0.096581,0.144355,0.540535,0.508643,0.698689,0.658112,0.826413,class2
0.801783,0.461383,0.11964,0.510583,0.742931,0.05687,0.559841,class2
0.933503,0.699562,0.141376,0.807099,0.660995,0.285553,0.703747,class2
0.718146,0.903019,0.425147,0.993933,0.904011,0.903545,0.745657,class2
0.108823,0.893238,0.864376,0.798918,0.349781,0.129969,0.891994,class2
0.607066,0.991911,0.244739,0.372214,0.519236,0.202053,0.345939,class2
0.87529,0.412441,0.529256,0.633051,0.161035,0.24625,0.851922,class2
0.581983,0.447722,0.413509,0.465612,0.668876,0.312331,0.88842,class2
0.693804,0.065947,0.519111,0.811278,0.529625,0.721356,0.528968,class2
0.36293,0.782106,0.30687,0.636577,0.545782,0.310423,0.852879,class2
0.676968,0.768814,0.099076,0.420145,0.876458,0.775617,0.500493,class2
0.538994,0.804852,0.849638,0.093962,0.565148,0.947068,0.275139,class1
0.941414,0.934324,0.608501,0.488236,0.331172,0.403636,0.069742,class2
0.163075,0.611757,0.486869,0.916713,0.471673,0.767731,0.821168,class2
0.662596,0.400732,0.973543,0.78768,0.069873,0.625956,0.897078,class2
0.850822,0.196371,0.47554,0.572311,0.284694,0.061952,0.092116,class1
0.391352,0.750461,0.360956,0.642504,0.544998,0.184843,0.926603,class2
0.956271,0.600991,0.270434,0.543296,0.424943,0.161031,0.286431,class2
0.38764,0.005913,0.908114,0.078529,0.894197,0.568063,0.817914,class2
0.721628,0.76046,0.120699,0.320853,0.656331,0.524428,0.263201,class2
0.941741,0.862476,0.681682,0.935838,0.98955,0.028426,0.592415,class2
0.995798,0.619286,0.694989,0.197279,0.402235,0.044621,0.274203,class2
0.166133,0.27796,0.975147,0.826482,0.228449,0.0816,0.479445,class2
0.42855,0.555673,0.616284,0.4379,0.894993,0.172427,0.534931,class2
0.955883,0.971227,0.475302,0.286734,0.334202,0.725282,0.870098,class2
0.059856,0.911311,0.404634,0.087459,0.667299,0.844607,0.863436,class2
0.209932,0.000758,0.877347,0.755858,0.352414,0.567698,0.207071,class1
0.240097,0.847232,0.036824,0.139919,0.772348,0.449267,0.647154,class2
0.894363,0.791233,0.597972,0.107555,0.556761,0.015258,0.300666,class1
0.432992,0.981853,0.71919,0.31415,0.517835,0.968851,0.624079,class2
